type,market,corp,title,date,rcp,Code
단일판매ㆍ공급계약체결,코스닥시장,아이앤씨,단일판매ㆍ공급계약체결,2026-07-13,20260713900355,052860
단일판매ㆍ공급계약체결,코스닥시장,탑머티리얼,단일판매ㆍ공급계약체결,2026-07-13,20260713900280,360070
단일판매ㆍ공급계약체결,코스닥시장,비나텍,단일판매ㆍ공급계약체결,2026-07-13,20260713900228,126340
단일판매ㆍ공급계약체결,코스닥시장,자람테크놀로지,단일판매ㆍ공급계약체결,2026-07-13,20260713900188,389020
단일판매ㆍ공급계약체결,유가증권시장,코오롱글로벌,단일판매ㆍ공급계약체결,2026-07-13,20260713800186,003070
단일판매ㆍ공급계약체결,코스닥시장,코세스,단일판매ㆍ공급계약체결,2026-07-13,20260713900131,089890
단일판매ㆍ공급계약체결,유가증권시장,한화엔진,단일판매ㆍ공급계약체결,2026-07-10,20260710800910,082740
단일판매ㆍ공급계약체결,유가증권시장,DL이앤씨,단일판매ㆍ공급계약체결,2026-07-10,20260710800853,375500
단일판매ㆍ공급계약체결,코스닥시장,파두,단일판매ㆍ공급계약체결,2026-07-10,20260710900498,440110
단일판매ㆍ공급계약체결,코스닥시장,아이크래프트,단일판매ㆍ공급계약체결,2026-07-10,20260710900482,052460
단일판매ㆍ공급계약체결,코스닥시장,엑시콘,단일판매ㆍ공급계약체결,2026-07-10,20260710900182,092870
단일판매ㆍ공급계약체결,코스닥시장,에이스토리,단일판매ㆍ공급계약체결,2026-07-09,20260709900756,241840
단일판매ㆍ공급계약체결,코스닥시장,신테카바이오,단일판매ㆍ공급계약체결,2026-07-09,20260709900489,226330
단일판매ㆍ공급계약체결,유가증권시장,HD현대중공업,단일판매ㆍ공급계약체결,2026-07-09,20260709800137,329180
단일판매ㆍ공급계약체결,유가증권시장,코오롱글로벌,단일판매ㆍ공급계약체결,2026-07-09,20260709800093,003070
단일판매ㆍ공급계약체결,코스닥시장,태성,단일판매ㆍ공급계약체결,2026-07-08,20260708900756,323280
단일판매ㆍ공급계약체결,코스닥시장,중앙백신,단일판매ㆍ공급계약체결,2026-07-08,20260708900635,072020
단일판매ㆍ공급계약체결,코스닥시장,아이씨디,단일판매ㆍ공급계약체결,2026-07-08,20260708900521,040910
단일판매ㆍ공급계약체결,유가증권시장,대우건설,단일판매ㆍ공급계약체결,2026-07-08,20260708800371,047040
단일판매ㆍ공급계약체결,유가증권시장,삼성중공업,단일판매ㆍ공급계약체결,2026-07-08,20260708800164,010140
단일판매ㆍ공급계약체결,코스닥시장,네오셈,단일판매ㆍ공급계약체결,2026-07-08,20260708900160,253590
단일판매ㆍ공급계약체결,코스닥시장,데이타솔루션,단일판매ㆍ공급계약체결,2026-07-07,20260707900767,263800
단일판매ㆍ공급계약체결,코스닥시장,씨이랩,단일판매ㆍ공급계약체결,2026-07-07,20260707900754,189330
단일판매ㆍ공급계약체결,유가증권시장,LG씨엔에스,단일판매ㆍ공급계약체결,2026-07-07,20260707800689,064400
단일판매ㆍ공급계약체결,코스닥시장,레이저쎌,단일판매ㆍ공급계약체결,2026-07-07,20260707900582,412350
단일판매ㆍ공급계약체결,코스닥시장,디바이스,단일판매ㆍ공급계약체결,2026-07-07,20260707900345,187870
단일판매ㆍ공급계약체결,코스닥시장,HB솔루션,단일판매ㆍ공급계약체결,2026-07-07,20260707900319,297890
단일판매ㆍ공급계약체결,코스닥시장,엑사이엔씨,단일판매ㆍ공급계약체결,2026-07-07,20260707900311,054940
단일판매ㆍ공급계약체결,코스닥시장,기가비스,단일판매ㆍ공급계약체결,2026-07-07,20260707900298,420770
단일판매ㆍ공급계약체결,유가증권시장,삼일씨엔에스,단일판매ㆍ공급계약체결,2026-07-07,20260707800240,004440
단일판매ㆍ공급계약체결,유가증권시장,까뮤이앤씨,단일판매ㆍ공급계약체결,2026-07-07,20260707800238,013700
단일판매ㆍ공급계약체결,코스닥시장,다원넥스뷰,단일판매ㆍ공급계약체결,2026-07-07,20260707900182,323350
단일판매ㆍ공급계약체결,유가증권시장,씨에스윈드,단일판매ㆍ공급계약체결,2026-07-07,20260707800128,112610
단일판매ㆍ공급계약체결,코스닥시장,비나텍,단일판매ㆍ공급계약체결,2026-07-06,20260706900477,126340
단일판매ㆍ공급계약체결,코스닥시장,기가비스,단일판매ㆍ공급계약체결,2026-07-06,20260706900449,420770
단일판매ㆍ공급계약체결,코스닥시장,아이크래프트,단일판매ㆍ공급계약체결,2026-07-06,20260706900417,052460
단일판매ㆍ공급계약체결,코스닥시장,라온텍,단일판매ㆍ공급계약체결,2026-07-06,20260706900374,418420
단일판매ㆍ공급계약체결,유가증권시장,DL이앤씨,단일판매ㆍ공급계약체결,2026-07-06,20260706800236,375500
단일판매ㆍ공급계약체결,코스닥시장,DMS,단일판매ㆍ공급계약체결,2026-07-06,20260706900205,068790
단일판매ㆍ공급계약체결,유가증권시장,일성건설,단일판매ㆍ공급계약체결,2026-07-06,20260706800182,013360
단일판매ㆍ공급계약체결,코스닥시장,파라텍,단일판매ㆍ공급계약체결,2026-07-03,20260703900836,033540
단일판매ㆍ공급계약체결,코스닥시장,크라우드웍스,단일판매ㆍ공급계약체결,2026-07-03,20260703900700,355390
단일판매ㆍ공급계약체결,유가증권시장,DL이앤씨,단일판매ㆍ공급계약체결,2026-07-02,20260702800852,375500
단일판매ㆍ공급계약체결,유가증권시장,동부건설,단일판매ㆍ공급계약체결,2026-07-02,20260702800844,005960
단일판매ㆍ공급계약체결,유가증권시장,태영건설,단일판매ㆍ공급계약체결,2026-07-02,20260702800782,009410
단일판매ㆍ공급계약체결,코스닥시장,금양그린파워,단일판매ㆍ공급계약체결,2026-07-02,20260702900719,282720
단일판매ㆍ공급계약체결,코스닥시장,포스코엠텍,단일판매ㆍ공급계약체결,2026-07-02,20260702900704,009520
단일판매ㆍ공급계약체결,코스닥시장,민테크,단일판매ㆍ공급계약체결,2026-07-02,20260702900555,452200
단일판매ㆍ공급계약체결,코스닥시장,인텍플러스,단일판매ㆍ공급계약체결,2026-07-02,20260702900516,064290
단일판매ㆍ공급계약체결,코스닥시장,엠엑스로보틱스,단일판매ㆍ공급계약체결,2026-07-02,20260702900482,007820
단일판매ㆍ공급계약체결,코스닥시장,티엑스알로보틱스,단일판매ㆍ공급계약체결,2026-07-02,20260702900442,484810
단일판매ㆍ공급계약체결,코스닥시장,KCC건설,단일판매ㆍ공급계약체결,2026-07-02,20260702900264,021320
단일판매ㆍ공급계약체결,코스닥시장,디바이스,단일판매ㆍ공급계약체결,2026-07-02,20260702900226,187870
단일판매ㆍ공급계약체결,유가증권시장,삼성중공업,단일판매ㆍ공급계약체결,2026-07-02,20260702800158,010140
단일판매ㆍ공급계약체결,코스닥시장,지엔씨에너지,단일판매ㆍ공급계약체결,2026-07-02,20260702900141,119850
단일판매ㆍ공급계약체결,코스닥시장,제이티,단일판매ㆍ공급계약체결,2026-07-02,20260702900130,089790
단일판매ㆍ공급계약체결,유가증권시장,자이에스앤디,단일판매ㆍ공급계약체결,2026-07-02,20260702800126,317400
단일판매ㆍ공급계약체결,코스닥시장,에스티아이,단일판매ㆍ공급계약체결,2026-07-02,20260702900096,039440
단일판매ㆍ공급계약체결,유가증권시장,진흥기업,단일판매ㆍ공급계약체결,2026-07-02,20260702800089,002780
단일판매ㆍ공급계약체결,코스닥시장,레이저쎌,단일판매ㆍ공급계약체결,2026-07-01,20260701900683,412350
단일판매ㆍ공급계약체결,코스닥시장,파라텍,단일판매ㆍ공급계약체결,2026-07-01,20260701900558,033540
단일판매ㆍ공급계약체결,코스닥시장,에이텍모빌리티,단일판매ㆍ공급계약체결,2026-07-01,20260701900488,224110
단일판매ㆍ공급계약체결,코스닥시장,에스와이스틸텍,단일판매ㆍ공급계약체결,2026-07-01,20260701900241,365330
단일판매ㆍ공급계약체결,유가증권시장,두산퓨얼셀,단일판매ㆍ공급계약체결,2026-07-01,20260701800234,336260
단일판매ㆍ공급계약체결,코스닥시장,동신건설,단일판매ㆍ공급계약체결,2026-07-01,20260701900220,025950
단일판매ㆍ공급계약체결,유가증권시장,HD현대중공업,단일판매ㆍ공급계약체결,2026-07-01,20260701800212,329180
단일판매ㆍ공급계약체결,코스닥시장,필에너지,단일판매ㆍ공급계약체결,2026-07-01,20260701900202,378340
단일판매ㆍ공급계약체결,유가증권시장,삼성E&A,단일판매ㆍ공급계약체결,2026-07-01,20260701800136,028050
단일판매ㆍ공급계약체결,유가증권시장,HL D&I,단일판매ㆍ공급계약체결,2026-07-01,20260701800135,014790
단일판매ㆍ공급계약체결,코스닥시장,아티스트스튜디오,단일판매ㆍ공급계약체결,2026-06-30,20260630901559,200350
단일판매ㆍ공급계약체결,코스닥시장,그린광학,단일판매ㆍ공급계약체결,2026-06-30,20260630901538,0015G0
단일판매ㆍ공급계약체결,유가증권시장,한신공영,단일판매ㆍ공급계약체결,2026-06-30,20260630801413,004960
단일판매ㆍ공급계약체결,유가증권시장,두산퓨얼셀,단일판매ㆍ공급계약체결,2026-06-30,20260630801368,336260
단일판매ㆍ공급계약체결,유가증권시장,동부건설,단일판매ㆍ공급계약체결,2026-06-30,20260630801343,005960
단일판매ㆍ공급계약체결,코스닥시장,판타지오,단일판매ㆍ공급계약체결,2026-06-30,20260630901232,032800
단일판매ㆍ공급계약체결,유가증권시장,한화엔진,단일판매ㆍ공급계약체결,2026-06-30,20260630800917,082740
단일판매ㆍ공급계약체결,유가증권시장,HJ중공업,단일판매ㆍ공급계약체결,2026-06-30,20260630800913,097230
단일판매ㆍ공급계약체결,코스닥시장,비나텍,단일판매ㆍ공급계약체결,2026-06-30,20260630900898,126340
단일판매ㆍ공급계약체결,코스닥시장,RF머트리얼즈,단일판매ㆍ공급계약체결,2026-06-30,20260630900452,327260
단일판매ㆍ공급계약체결,코스닥시장,테라뷰,단일판매ㆍ공급계약체결,2026-06-30,20260630900368,950250
단일판매ㆍ공급계약체결,유가증권시장,자이에스앤디,단일판매ㆍ공급계약체결,2026-06-30,20260630800303,317400
단일판매ㆍ공급계약체결,유가증권시장,진흥기업,단일판매ㆍ공급계약체결,2026-06-30,20260630800143,002780
단일판매ㆍ공급계약체결,유가증권시장,삼성전기,단일판매ㆍ공급계약체결,2026-06-30,20260630800114,009150
단일판매ㆍ공급계약체결,코스닥시장,씨앤지하이테크,단일판매ㆍ공급계약체결,2026-06-29,20260629900799,264660
단일판매ㆍ공급계약체결,코스닥시장,대명에너지,단일판매ㆍ공급계약체결,2026-06-29,20260629900545,389260
단일판매ㆍ공급계약체결,유가증권시장,IPARK현대산업개발,단일판매ㆍ공급계약체결,2026-06-29,20260629800518,294870
단일판매ㆍ공급계약체결,코스닥시장,자람테크놀로지,단일판매ㆍ공급계약체결,2026-06-29,20260629900404,389020
단일판매ㆍ공급계약체결,코스닥시장,DMS,단일판매ㆍ공급계약체결,2026-06-29,20260629900280,068790
단일판매ㆍ공급계약체결,코스닥시장,에이직랜드,단일판매ㆍ공급계약체결,2026-06-29,20260629900182,445090
단일판매ㆍ공급계약체결,유가증권시장,한화엔진,단일판매ㆍ공급계약체결,2026-06-26,20260626800816,082740
단일판매ㆍ공급계약체결,코스닥시장,인텍플러스,단일판매ㆍ공급계약체결,2026-06-26,20260626900604,064290
단일판매ㆍ공급계약체결,유가증권시장,대웅제약,단일판매ㆍ공급계약체결,2026-06-26,20260626800586,069620
단일판매ㆍ공급계약체결,코스닥시장,특수건설,단일판매ㆍ공급계약체결,2026-06-26,20260626900581,026150
단일판매ㆍ공급계약체결,코스닥시장,한국정밀기계,단일판매ㆍ공급계약체결,2026-06-26,20260626900451,101680
단일판매ㆍ공급계약체결,코스닥시장,티이엠씨씨엔에스,단일판매ㆍ공급계약체결,2026-06-26,20260626900449,241790
단일판매ㆍ공급계약체결,유가증권시장,남광토건,단일판매ㆍ공급계약체결,2026-06-26,20260626800130,001260
단일판매ㆍ공급계약체결,유가증권시장,삼호개발,단일판매ㆍ공급계약체결,2026-06-25,20260625800691,010960
단일판매ㆍ공급계약체결,유가증권시장,현대로템,단일판매ㆍ공급계약체결,2026-06-25,20260625800570,064350
단일판매ㆍ공급계약체결,유가증권시장,대우건설,단일판매ㆍ공급계약체결,2026-06-25,20260625800507,047040
단일판매ㆍ공급계약체결,코스닥시장,에이치브이엠,단일판매ㆍ공급계약체결,2026-06-25,20260625900304,295310
단일판매ㆍ공급계약체결,코스닥시장,AP위성,단일판매ㆍ공급계약체결,2026-06-25,20260625900237,211270
단일판매ㆍ공급계약체결,코스닥시장,파인텍,단일판매ㆍ공급계약체결,2026-06-25,20260625900181,131760
단일판매ㆍ공급계약체결,코스닥시장,동성화인텍,단일판매ㆍ공급계약체결,2026-06-25,20260625900143,033500
단일판매ㆍ공급계약체결,코스닥시장,서호전기,단일판매ㆍ공급계약체결,2026-06-24,20260624900828,065710
단일판매ㆍ공급계약체결,코스닥시장,씨메스로보틱스,단일판매ㆍ공급계약체결,2026-06-24,20260624900397,475400
단일판매ㆍ공급계약체결,유가증권시장,텔코웨어,단일판매ㆍ공급계약체결,2026-06-23,20260623800574,078000
단일판매ㆍ공급계약체결,코스닥시장,채비,단일판매ㆍ공급계약체결,2026-06-23,20260623900572,0011T0
단일판매ㆍ공급계약체결,유가증권시장,효성중공업,단일판매ㆍ공급계약체결,2026-06-23,20260623800549,298040
단일판매ㆍ공급계약체결,유가증권시장,태영건설,단일판매ㆍ공급계약체결,2026-06-23,20260623800546,009410
단일판매ㆍ공급계약체결,유가증권시장,SK바이오사이언스,단일판매ㆍ공급계약체결,2026-06-23,20260623800501,302440
단일판매ㆍ공급계약체결,코스닥시장,인베니아,단일판매ㆍ공급계약체결,2026-06-23,20260623900281,079950
단일판매ㆍ공급계약체결,코스닥시장,브이엠,단일판매ㆍ공급계약체결,2026-06-23,20260623900188,089970
단일판매ㆍ공급계약체결,유가증권시장,차AI헬스케어,단일판매ㆍ공급계약체결,2026-06-22,20260622800884,025620
단일판매ㆍ공급계약체결,유가증권시장,산일전기,단일판매ㆍ공급계약체결,2026-06-22,20260622800670,062040
단일판매ㆍ공급계약체결,코스닥시장,원일티엔아이,단일판매ㆍ공급계약체결,2026-06-22,20260622900311,136150
단일판매ㆍ공급계약체결,유가증권시장,진흥기업,단일판매ㆍ공급계약체결,2026-06-19,20260619800907,002780
단일판매ㆍ공급계약체결,코스닥시장,에이치브이엠,단일판매ㆍ공급계약체결,2026-06-19,20260619900580,295310
단일판매ㆍ공급계약체결,코스닥시장,마음AI,단일판매ㆍ공급계약체결,2026-06-19,20260619900525,377480
단일판매ㆍ공급계약체결,코스닥시장,나라스페이스테크놀로지,단일판매ㆍ공급계약체결,2026-06-19,20260619900494,478340
단일판매ㆍ공급계약체결,유가증권시장,팬오션,단일판매ㆍ공급계약체결,2026-06-19,20260619800474,028670
단일판매ㆍ공급계약체결,유가증권시장,현대로템,단일판매ㆍ공급계약체결,2026-06-19,20260619800001,064350
단일판매ㆍ공급계약체결,유가증권시장,HD현대마린엔진,단일판매ㆍ공급계약체결,2026-06-18,20260618800546,071970
단일판매ㆍ공급계약체결,코스닥시장,아이크래프트,단일판매ㆍ공급계약체결,2026-06-18,20260618900461,052460
단일판매ㆍ공급계약체결,코스닥시장,한성크린텍,단일판매ㆍ공급계약체결,2026-06-17,20260617900488,066980
단일판매ㆍ공급계약체결,유가증권시장,우진,단일판매ㆍ공급계약체결,2026-06-17,20260617800388,105840
단일판매ㆍ공급계약체결,유가증권시장,코오롱글로벌,단일판매ㆍ공급계약체결,2026-06-17,20260617800109,003070
단일판매ㆍ공급계약체결,유가증권시장,디아이,단일판매ㆍ공급계약체결,2026-06-17,20260617800094,003160
단일판매ㆍ공급계약체결,유가증권시장,대한전선,단일판매ㆍ공급계약체결,2026-06-17,20260617800062,001440
단일판매ㆍ공급계약체결,코스닥시장,에스프리즘,단일판매ㆍ공급계약체결,2026-06-16,20260616900494,288620
단일판매ㆍ공급계약체결,코스닥시장,에스오에스랩,단일판매ㆍ공급계약체결,2026-06-16,20260616900395,464080
단일판매ㆍ공급계약체결,코스닥시장,에이스토리,단일판매ㆍ공급계약체결,2026-06-16,20260616900384,241840
단일판매ㆍ공급계약체결,유가증권시장,동양,단일판매ㆍ공급계약체결,2026-06-16,20260616800284,001520
단일판매ㆍ공급계약체결,코스닥시장,유바이오로직스,단일판매ㆍ공급계약체결,2026-06-16,20260616900207,206650
단일판매ㆍ공급계약체결,코스닥시장,제너셈,단일판매ㆍ공급계약체결,2026-06-15,20260615900756,217190
단일판매ㆍ공급계약체결,코스닥시장,야스,단일판매ㆍ공급계약체결,2026-06-15,20260615900675,255440
단일판매ㆍ공급계약체결,코스닥시장,기가비스,단일판매ㆍ공급계약체결,2026-06-15,20260615900536,420770
단일판매ㆍ공급계약체결,코스닥시장,아이빔테크놀로지,단일판매ㆍ공급계약체결,2026-06-15,20260615900440,460470
단일판매ㆍ공급계약체결,유가증권시장,금호건설,단일판매ㆍ공급계약체결,2026-06-15,20260615800420,002990
단일판매ㆍ공급계약체결,코스닥시장,아이씨디,단일판매ㆍ공급계약체결,2026-06-15,20260615900381,040910
단일판매ㆍ공급계약체결,유가증권시장,에스원,단일판매ㆍ공급계약체결,2026-06-15,20260615800352,012750
단일판매ㆍ공급계약체결,코스닥시장,네이블,단일판매ㆍ공급계약체결,2026-06-15,20260615900301,153460
단일판매ㆍ공급계약체결,코스닥시장,스피어,단일판매ㆍ공급계약체결,2026-06-15,20260615900219,347700
단일판매ㆍ공급계약체결,코스닥시장,씨메스로보틱스,단일판매ㆍ공급계약체결,2026-06-15,20260615900184,475400
단일판매ㆍ공급계약체결,코스닥시장,이노메트리,단일판매ㆍ공급계약체결,2026-06-12,20260612901084,302430
단일판매ㆍ공급계약체결,유가증권시장,한화오션,단일판매ㆍ공급계약체결,2026-06-12,20260612801030,042660
단일판매ㆍ공급계약체결,코스닥시장,KCC건설,단일판매ㆍ공급계약체결,2026-06-12,20260612900603,021320
단일판매ㆍ공급계약체결,코스닥시장,우양에이치씨,단일판매ㆍ공급계약체결,2026-06-12,20260612900559,101970
단일판매ㆍ공급계약체결,코스닥시장,유니테스트,단일판매ㆍ공급계약체결,2026-06-12,20260612900492,086390
단일판매ㆍ공급계약체결,유가증권시장,HD현대마린엔진,단일판매ㆍ공급계약체결,2026-06-12,20260612800170,071970
단일판매ㆍ공급계약체결,유가증권시장,IPARK현대산업개발,단일판매ㆍ공급계약체결,2026-06-11,20260611800770,294870
단일판매ㆍ공급계약체결,유가증권시장,포스코인터내셔널,단일판매ㆍ공급계약체결,2026-06-11,20260611800255,047050
단일판매ㆍ공급계약체결,유가증권시장,DKME,단일판매ㆍ공급계약체결,2026-06-11,20260611800236,015590
단일판매ㆍ공급계약체결,코스닥시장,가온칩스,단일판매ㆍ공급계약체결,2026-06-11,20260611900165,399720
단일판매ㆍ공급계약체결,코스닥시장,스피어,단일판매ㆍ공급계약체결,2026-06-10,20260610901022,347700
단일판매ㆍ공급계약체결,코스닥시장,시선AI,단일판매ㆍ공급계약체결,2026-06-10,20260610900913,340810
단일판매ㆍ공급계약체결,코스닥시장,키이스트,단일판매ㆍ공급계약체결,2026-06-10,20260610900825,054780
단일판매ㆍ공급계약체결,코스닥시장,뉴로핏,단일판매ㆍ공급계약체결,2026-06-10,20260610900366,380550
단일판매ㆍ공급계약체결,코스닥시장,프레스티지바이오로직스,단일판매ㆍ공급계약체결,2026-06-10,20260610900230,334970
단일판매ㆍ공급계약체결,코스닥시장,유디엠텍,단일판매ㆍ공급계약체결,2026-06-10,20260610900166,389680
단일판매ㆍ공급계약체결,코스닥시장,지엔씨에너지,단일판매ㆍ공급계약체결,2026-06-10,20260610900164,119850
단일판매ㆍ공급계약체결,유가증권시장,디아이,단일판매ㆍ공급계약체결,2026-06-10,20260610800150,003160
단일판매ㆍ공급계약체결,코스닥시장,원일티엔아이,단일판매ㆍ공급계약체결,2026-06-10,20260610900130,136150
단일판매ㆍ공급계약체결,코스닥시장,중앙첨단소재,단일판매ㆍ공급계약체결,2026-06-09,20260609900839,051980
단일판매ㆍ공급계약체결,코스닥시장,라이콤,단일판매ㆍ공급계약체결,2026-06-09,20260609900521,388790
단일판매ㆍ공급계약체결,코스닥시장,하나기술,단일판매ㆍ공급계약체결,2026-06-09,20260609900451,299030
단일판매ㆍ공급계약체결,코스닥시장,씨이랩,단일판매ㆍ공급계약체결,2026-06-09,20260609900423,189330
단일판매ㆍ공급계약체결,코스닥시장,지앤비에스 에코,단일판매ㆍ공급계약체결,2026-06-09,20260609900322,382800
단일판매ㆍ공급계약체결,유가증권시장,자이에스앤디,단일판매ㆍ공급계약체결,2026-06-09,20260609800185,317400
단일판매ㆍ공급계약체결,유가증권시장,MDS스피어,단일판매ㆍ공급계약체결,2026-06-08,20260608801027,009810
단일판매ㆍ공급계약체결,유가증권시장,삼성중공업,단일판매ㆍ공급계약체결,2026-06-08,20260608800714,010140
단일판매ㆍ공급계약체결,코스닥시장,디지캡,단일판매ㆍ공급계약체결,2026-06-08,20260608900583,197140
단일판매ㆍ공급계약체결,코스닥시장,RF시스템즈,단일판매ㆍ공급계약체결,2026-06-08,20260608900572,474610
단일판매ㆍ공급계약체결,코스닥시장,스피어,단일판매ㆍ공급계약체결,2026-06-08,20260608900509,347700
단일판매ㆍ공급계약체결,코스닥시장,태성,단일판매ㆍ공급계약체결,2026-06-08,20260608900497,323280
단일판매ㆍ공급계약체결,코스닥시장,아이비젼웍스,단일판매ㆍ공급계약체결,2026-06-08,20260608900462,469750
단일판매ㆍ공급계약체결,유가증권시장,한미반도체,단일판매ㆍ공급계약체결,2026-06-08,20260608800436,042700
단일판매ㆍ공급계약체결,코스닥시장,동원개발,단일판매ㆍ공급계약체결,2026-06-08,20260608900414,013120
단일판매ㆍ공급계약체결,코스닥시장,에이텍모빌리티,단일판매ㆍ공급계약체결,2026-06-08,20260608900257,224110
단일판매ㆍ공급계약체결,유가증권시장,대한전선,단일판매ㆍ공급계약체결,2026-06-08,20260608800136,001440
단일판매ㆍ공급계약체결,유가증권시장,태영건설,단일판매ㆍ공급계약체결,2026-06-05,20260605800695,009410
단일판매ㆍ공급계약체결,코스닥시장,아리바이오홀딩스,단일판매ㆍ공급계약체결,2026-06-05,20260605900618,290690
단일판매ㆍ공급계약체결,코스닥시장,베노티앤알,단일판매ㆍ공급계약체결,2026-06-05,20260605900419,206400
단일판매ㆍ공급계약체결,유가증권시장,DL이앤씨,단일판매ㆍ공급계약체결,2026-06-05,20260605800388,375500
단일판매ㆍ공급계약체결,코스닥시장,카티스,단일판매ㆍ공급계약체결,2026-06-05,20260605900108,140430
단일판매ㆍ공급계약체결,코스닥시장,기가비스,단일판매ㆍ공급계약체결,2026-06-04,20260604900614,420770
단일판매ㆍ공급계약체결,코스닥시장,RFHIC,단일판매ㆍ공급계약체결,2026-06-04,20260604900601,218410
단일판매ㆍ공급계약체결,유가증권시장,STX그린로지스,단일판매ㆍ공급계약체결,2026-06-04,20260604800530,465770
단일판매ㆍ공급계약체결,코스닥시장,엑시콘,단일판매ㆍ공급계약체결,2026-06-04,20260604900245,092870
단일판매ㆍ공급계약체결,코스닥시장,동국S&C,단일판매ㆍ공급계약체결,2026-06-04,20260604900216,100130
단일판매ㆍ공급계약체결,코스닥시장,티로보틱스,단일판매ㆍ공급계약체결,2026-06-04,20260604900202,117730
단일판매ㆍ공급계약체결,코스닥시장,예스티,단일판매ㆍ공급계약체결,2026-06-04,20260604900170,122640
단일판매ㆍ공급계약체결,코스닥시장,라이콤,단일판매ㆍ공급계약체결,2026-06-04,20260604900159,388790
단일판매ㆍ공급계약체결,코스닥시장,플라즈맵,단일판매ㆍ공급계약체결,2026-06-04,20260604900134,405000
단일판매ㆍ공급계약체결,코스닥시장,태성,단일판매ㆍ공급계약체결,2026-06-02,20260602900572,323280
단일판매ㆍ공급계약체결,코스닥시장,인스웨이브,단일판매ㆍ공급계약체결,2026-06-02,20260602900291,450520
단일판매ㆍ공급계약체결,코스닥시장,나인테크,단일판매ㆍ공급계약체결,2026-06-02,20260602900275,267320
단일판매ㆍ공급계약체결,유가증권시장,삼성중공업,단일판매ㆍ공급계약체결,2026-06-02,20260602800254,010140
단일판매ㆍ공급계약체결,코스닥시장,예스티,단일판매ㆍ공급계약체결,2026-06-01,20260601900517,122640
단일판매ㆍ공급계약체결,코스닥시장,이노뎁,단일판매ㆍ공급계약체결,2026-06-01,20260601900448,303530
단일판매ㆍ공급계약체결,코스닥시장,와이씨,단일판매ㆍ공급계약체결,2026-06-01,20260601900410,232140
단일판매ㆍ공급계약체결,유가증권시장,HD현대중공업,단일판매ㆍ공급계약체결,2026-06-01,20260601800384,329180
단일판매ㆍ공급계약체결,코스닥시장,이노메트리,단일판매ㆍ공급계약체결,2026-06-01,20260601900291,302430
단일판매ㆍ공급계약체결,코스닥시장,비에이치아이,단일판매ㆍ공급계약체결,2026-06-01,20260601900279,083650
단일판매ㆍ공급계약체결,유가증권시장,대한조선,단일판매ㆍ공급계약체결,2026-06-01,20260601800013,439260
단일판매ㆍ공급계약체결,유가증권시장,동부건설,단일판매ㆍ공급계약체결,2026-05-29,20260529800687,005960
단일판매ㆍ공급계약체결,유가증권시장,금호건설,단일판매ㆍ공급계약체결,2026-05-29,20260529800636,002990
단일판매ㆍ공급계약체결,유가증권시장,HD현대마린엔진,단일판매ㆍ공급계약체결,2026-05-29,20260529800510,071970
단일판매ㆍ공급계약체결,코스닥시장,파두,단일판매ㆍ공급계약체결,2026-05-29,20260529900216,440110
단일판매ㆍ공급계약체결,유가증권시장,대우건설,단일판매ㆍ공급계약체결,2026-05-29,20260529800181,047040
단일판매ㆍ공급계약체결,유가증권시장,한화오션,단일판매ㆍ공급계약체결,2026-05-29,20260529800152,042660
단일판매ㆍ공급계약체결,유가증권시장,DL이앤씨,단일판매ㆍ공급계약체결,2026-05-28,20260528800997,375500
단일판매ㆍ공급계약체결,코스닥시장,나라스페이스테크놀로지,단일판매ㆍ공급계약체결,2026-05-28,20260528900761,478340
단일판매ㆍ공급계약체결,코스닥시장,아리바이오홀딩스,단일판매ㆍ공급계약체결,2026-05-28,20260528900579,290690
단일판매ㆍ공급계약체결,코스닥시장,카티스,단일판매ㆍ공급계약체결,2026-05-28,20260528900534,140430
단일판매ㆍ공급계약체결,코스닥시장,에이스토리,단일판매ㆍ공급계약체결,2026-05-28,20260528900437,241840
단일판매ㆍ공급계약체결,코스닥시장,네오셈,단일판매ㆍ공급계약체결,2026-05-28,20260528900396,253590
단일판매ㆍ공급계약체결,유가증권시장,HD현대마린엔진,단일판매ㆍ공급계약체결,2026-05-28,20260528800393,071970
단일판매ㆍ공급계약체결,코스닥시장,자연과환경,단일판매ㆍ공급계약체결,2026-05-28,20260528900231,043910
단일판매ㆍ공급계약체결,코스닥시장,파두,단일판매ㆍ공급계약체결,2026-05-28,20260528900230,440110
단일판매ㆍ공급계약체결,코스닥시장,디바이스,단일판매ㆍ공급계약체결,2026-05-27,20260527900259,187870
단일판매ㆍ공급계약체결,코스닥시장,레이저쎌,단일판매ㆍ공급계약체결,2026-05-27,20260527900199,412350
단일판매ㆍ공급계약체결,유가증권시장,삼성중공업,단일판매ㆍ공급계약체결,2026-05-27,20260527800191,010140
단일판매ㆍ공급계약체결,코스닥시장,에코아이,단일판매ㆍ공급계약체결,2026-05-27,20260527900179,448280
단일판매ㆍ공급계약체결,코스닥시장,네오셈,단일판매ㆍ공급계약체결,2026-05-27,20260527900129,253590
단일판매ㆍ공급계약체결,유가증권시장,파미셀,단일판매ㆍ공급계약체결,2026-05-27,20260527800119,005690
단일판매ㆍ공급계약체결,코스닥시장,웨이버스,단일판매ㆍ공급계약체결,2026-05-27,20260527900104,336060
